                frame                 | number |       log        
 a1e40bb7-f48e-4bf8-9236-791d9ba2828f |    335 | 5.78179775061529
 8c909605-366a-483e-b04c-b3c997a7d274 |    336 | 5.77611897454096
 f95de2b5-651e-4761-a2cf-2ba16f5855c0 |    337 |  5.7920845582265
 f4fdea21-45c1-42e6-8bfe-3e03f7b45303 |    338 | 5.90381236175898
 d5197306-a4a9-4cf6-bf67-805611c5c37f |    339 | 5.82624937357748
 572dd93b-2683-49a4-870d-7da1d5abed77 |    340 | 5.79466737509199
 b58def3e-c39c-4793-bf42-d593efa0c528 |    341 | 5.79565113807911
 802cfeec-274b-465e-b243-3bfed17ce035 |    342 | 5.81496638437529
 2d37b8f6-5f55-4ecb-a824-8bbe48a78e0e |    343 | 5.79186065234779
 f0671f0c-5a2f-46fe-8824-1ca04a57fe24 |    344 | 5.79372664583859
 49752c3b-0ee7-4190-a135-b8194ad75a2d |    345 | 5.78197326349058
 41b3685c-05f0-42ee-b701-d4a8c8969e64 |    346 | 5.83138707716253
 26ea8a90-a503-4962-a360-4888834641d8 |    347 | 5.78837812270242
 524c6f4e-843a-4dc9-b51c-8ee75e2ad958 |    348 | 5.87937563996981
 4985acd9-5cb3-4917-94af-59f18603967a |    349 | 5.83570889064706
 a6718b24-93d2-4b38-a458-00799f5f57fa |    350 | 5.77809027478383
 72b008e8-4966-4d01-9a7e-a53bfb39a1d0 |    351 | 5.79560868951708
 cb6e3dd9-2693-47ed-b9c4-05000f9789e7 |    352 | 5.79269078786772
 ae75bc26-3675-4a39-b2e3-2b2cd5c384cf |    353 | 5.77774674999332
 4c859f3f-9961-42f0-a3f2-e1b6d0f962bd |    354 | 5.78724510368181
 342a5608-9b4d-49d5-965a-b95dad04dc00 |    355 | 5.78248849366937
 1463609f-b4c9-48bf-b2b5-f1f79a0ec60f |    356 | 5.78703359395563
 caefe6de-a6ae-447e-96b7-9c4cd7d757c2 |    357 | 5.77562746250125
 72d7f9c7-b6a7-413b-913f-d0d9758b2b97 |    358 | 5.89578749403986
 4778675b-b266-4b02-be65-b0c012024ad3 |    359 | 5.80306945820697
 c2a35472-04df-4f3a-a14a-21933f84687c |    360 | 5.77666012235988
 5e2ed444-c034-47f8-a67b-3a3a1ed0aeb4 |    361 | 5.77504815271923
 a2874c16-7faf-4355-8ea4-861789fa25a2 |    362 | 5.79051116316276
 c96f41d0-7f8d-484f-bec0-a7b772ccc5c4 |    363 | 5.77904130142762
 9f224acb-e04e-4d81-a4ee-a86a9472bc4d |    364 | 5.80438273116283
 c028b4e6-f6e6-403b-ba09-ca0bf419654e |    365 | 5.79891633444808
 573f9d81-a806-427a-b046-698c63327026 |    366 | 5.78262536616892
 8b1e3367-607e-46b8-8f75-251cbdc49b12 |    367 | 5.78446985852545
 8c81c78c-7e24-4b3f-b95f-fb9d63d70851 |    368 | 5.91372820186611
 794b52b8-932c-4d2b-99a2-a30fb636a477 |    369 | 5.80146864955953
 d8e0aa09-621d-46db-82f8-add2bf42fc57 |    370 | 5.77174328748053
 85a10cd2-316e-4035-bc01-c3dada935aa2 |    371 | 5.75250615317458
 f9f60562-d1cf-4784-958f-9be757418ed1 |    372 | 5.76532246291121
 f36c9359-5123-494e-b33a-3ecc3d03c7e2 |    373 | 5.75993208811177
 0cfdfd3c-4a54-42e5-9400-c0427aa21fb5 |    374 |  5.7538687528153
 e1f0e4f0-8730-46fc-88f8-0dce97967b05 |    375 | 5.79493728050739
 e3f621e9-5b7f-48a8-82bf-4a32a331f747 |    376 | 5.76996056991983
 94cf0148-346e-43fd-a64f-f0df38bcde19 |    377 |  5.7712215899549
 bebd161f-f98b-4e5c-a3c7-7ceffc47650c |    378 | 5.86618525517624
 593864af-054c-498e-bde2-8794dad18a0e |    379 | 5.84419192568044
 993a2d85-9230-4521-9306-c6c9e5455fae |    380 | 5.79583417272453
 484750b6-cbbe-4742-b126-36d84eb598bd |    381 | 5.77340542488303
 4343dbed-611d-41f1-a884-701f83202998 |    382 | 5.77853894780316
 4d33cf8f-cb48-4eab-a28d-b4912110b44c |    383 | 5.78320116150589
 f731d2e0-6fa9-4b6c-8de3-36d74d2d909d |    384 | 5.77783983641908
 46f1b6a3-148b-4e3a-858f-0f8bbd1b0896 |    385 | 5.77778175210354
 777f14b5-a751-4dbd-bd61-46194548f0f0 |    386 | 5.77939874734862
 123d52dd-8ef6-4933-89bc-aea89b522447 |    387 |  5.8000215068886
 2c5ca9aa-de93-468d-b285-9dcc37051275 |    388 | 5.88255394502477
 23ce226c-e523-4597-9a9a-487c576f0f00 |    389 | 5.82152878653804
 f4822d2b-bec9-41ae-958d-d7a5d8428ada |    390 | 5.80309134783363
 6e1c89c5-5804-4e16-8260-f009c0de2bec |    391 | 5.79807883841895
 6bdaa0b4-7da1-4cee-a601-0a38c2c607c7 |    392 | 5.79205628376203
 a374853b-c8b9-4ff4-b1a6-9b74edec9159 |    393 | 5.78858813449907
 e5250fb6-be72-43bb-a723-972e8273dbd1 |    394 | 5.79006491473183
 13896b49-82c3-44cd-9524-66271b2fe140 |    395 | 5.79162499151337
 2843ee7c-6547-4b8c-9b22-f5162c8e28ea |    396 | 5.78112122275782
 ce0239e8-819c-4d6c-ae88-b7e01006cefe |    397 |  5.8133165147423
 fad324a7-08d1-48c8-8b09-6c902f390057 |    398 | 5.86791951912046
 aacb7f23-63ea-40f5-a849-2014b7094cb4 |    399 | 5.84305625456024
 c900bcd8-5285-4168-9c54-4fbc8717988f |    400 | 5.82435366006772
 618b8209-73e5-40b0-82ef-ac54a628d609 |    401 | 5.78353592768625
 5a2c8a0c-53f0-4a24-8494-c5363845c616 |    402 | 5.79376177556416
 a84799a7-86be-4923-9337-609155e076ed |    403 |  5.7765742373746
 77450bca-e5d4-41ed-a964-45c640d2a88d |    404 | 5.78139733923315
 13bf2394-c6fe-4585-9c75-92886502bbd6 |    405 |  5.7875547749464
 5f5714ed-0f8c-4923-a493-de1f648b40ba |    406 |  5.7873714674617
 0d16dc14-aac6-44c1-98b2-2cb14a95ac5d |    407 | 5.77315694597487
 409233d1-db00-4968-b498-42dee8ace092 |    408 | 5.86710417134316
 a11655e2-eed2-488d-9a2e-cedb8383f762 |    409 | 5.81951465828504
 b7aa445c-4b7d-4d05-b173-26d05ed180c8 |    410 | 5.77515042956051
 a7ca3d81-2e9a-44cf-abab-89b8ee320fbf |    411 | 5.79370672166143
 9594c017-d651-401d-b95e-fe8b66f21a60 |    412 | 5.78362679248655
 d50add3a-a796-4e96-8a02-3867d07cc8d9 |    413 | 5.77314856094907
 5947031f-0cef-4663-8c00-22459e008539 |    414 |  5.7721353079187
 621aaa45-65cc-4c40-a871-32fa69434a88 |    415 |  5.7746258822121
 1fd78f9b-8b65-4699-97b4-00155c35c7b6 |    416 | 5.77446368222536
 172dd776-b5e6-44dc-884f-78654d3c4e3f |    417 | 5.78379113585757
 fdce1176-fd81-4415-b67d-3259c0f49bdf |    418 | 5.86582153340906
 ba8c1052-9bc1-47b7-915c-9acccbb865f2 |    419 | 5.82464504984237
 b39c7490-25a4-4b17-89de-ec147a7eaf8e |    420 | 5.76584179715126
 d06f95b9-ae2b-489a-b4d0-1e2f17433588 |    421 | 5.76922557137395
 f7b1d4d5-e569-43b2-9440-45d1d55d54a1 |    422 | 5.75716901344346
 e5c7e903-3d87-45d5-8db8-3b306ecfbc3f |    423 | 5.77033722322532
 b5c3f714-6e9e-4f21-b3aa-520372c3ca7f |    424 |  5.7662452609907
 036922f8-90fb-4175-a4de-356453ad24ac |    425 | 5.77121116447033
 1f1017b2-d1f4-4720-b21f-b7dca34b8919 |    426 | 5.77697330176912
 010f668d-1c58-4461-b138-53ac6bfa7b2a |    427 | 5.77345526246938
 063f2f2d-555b-46b0-940b-91b640e171a6 |    428 | 5.85670321050434
 a483ccb5-10bc-4958-b66d-e3337c35964c |    429 | 5.83034781351254
 0e0e7623-e3dd-41bd-9934-d6c042974f87 |    430 |  5.7602968066541
 a375ba1a-5a2d-43ed-9dce-5405aa6e8aba |    431 | 5.76228835012508
 d637850c-524e-4532-95e3-fd3c5555905c |    432 | 5.75984869895937
 cf3cf986-6db0-4cef-9964-1f1d382e32a5 |    433 | 5.76787553303498
 106ef5ee-79b1-4b3b-b3de-fbca7273f45f |    434 | 5.79688275554894
 81c8899c-e43e-4786-a183-a9fe3ee935da |    435 | 5.76255509359152
 662ce794-76af-4c3f-8bf1-41c91333110e |    436 |  5.7747062479449
 3174d780-b7c6-4aed-a6ea-1a32350d38fe |    437 | 5.77488502578145
 a38b3593-a02b-4d75-95b4-67fd490ffcd4 |    438 | 5.89881502782509
 83383b8b-be91-4342-885b-51f16faa6e96 |    439 | 5.81718220483453
 a1c367b5-c8ce-42f5-acbc-70f2a8b147e6 |    440 | 5.77147999406542
 7bca8750-590c-4a89-87d1-652955a97bd1 |    441 | 5.76042899064695
 515c2734-1019-45eb-ad00-5d877698c0cc |    442 | 5.75390421824387
 3183d232-c4e4-4483-a3e1-494b79946cea |    443 | 5.74672363241434
 732c1439-a387-457c-9588-6ea6ece9cf40 |    444 | 5.74916962249893
 7ce3a2cc-7008-4468-ad4a-782fe6a5ea3a |    445 | 5.76321497444374
 b7b3a695-e2be-4083-a2fa-f3e7975df321 |    446 | 5.76974959213735
 7f423d85-53c2-4cac-a8a6-d44beda59e7e |    447 | 5.75793142589445
 ae29095d-ce1e-488b-a0fa-b649055f1576 |    448 | 5.86108116761233
 1e82c428-357a-41a0-8428-ff64bc031572 |    449 | 5.81228559376835
 cde6eb5b-2482-4b40-be41-ebcca4c5494d |    450 | 5.77259285766552
 99abf43c-0900-48b9-887d-31b297ad9db4 |    451 | 5.74887813902087
 b45afb8e-51cf-4433-938f-d4dc751c9af5 |    452 | 5.77519206877529
 6cdd0320-03e7-45dc-8b8f-22343251dae0 |    453 | 5.75394385166443
 a0fe0e69-11be-4bf9-a4e5-f5e9d9f3e5ee |    454 | 5.76625464922271
 4a1349d2-e725-4aa4-a945-ce8e507928e0 |    455 | 5.74300425608249
 93f33745-c457-418a-ae04-8e5b521f0dae |    456 | 5.77341132334819
 fce8c51f-e6f4-47f5-a9fb-78c298af0d74 |    457 | 5.76297936263571
 8bfa33d9-fa77-4f5f-a41d-e6af4e034e47 |    458 | 5.83405605001217
 0c770cb7-a7b8-4829-be9f-d669988fc2d3 |    459 | 5.83147735155756
 73930d17-a63d-45f2-9f80-33dbf1c04454 |    460 | 5.74476467793762
 dceb9a1f-e2b2-48cd-8f70-b22ec9b618ff |    461 | 5.73173851750013
 5dfdc0b6-e4d5-4225-af4b-6e7d3a05ce7b |    462 |  5.7236729977624
 cc7cd0c3-d6d4-4783-b5a9-ff7776a149b2 |    463 | 5.74054636762122
 7a662a36-d33a-4d08-8f6d-77376e7073a9 |    464 | 5.74480885888914
 836273fc-d55e-4827-ba5f-d5af19dd831a |    465 | 5.73898731183447
 73f2f8d9-236b-4d47-9346-bb2f12d5c400 |    466 | 5.77618167804665
 dd495dca-d3aa-4f71-b600-ec261342b1b6 |    467 | 5.74841156991875
 fe9387f9-3af7-4619-85f5-699b63c736e3 |    468 | 5.85545621001768
 d1fd94ad-2fed-4ef5-a2f2-3179c1d4a02a |    469 | 5.81943631366589
 4fe66de1-985f-4a41-8074-1f919a09f4cd |    470 | 5.76232089957007
 57722744-a783-468b-affb-dfa5aafcb752 |    471 | 5.76029751746965
 320afb2c-f42c-4593-829c-c856ce5d2382 |    472 | 5.76577589423592
 57d62bef-ec1d-424a-91e6-70e3cc342aa5 |    473 | 5.76033180995263
 f0485a44-eb21-410a-9880-4706455118a9 |    474 | 5.75870272074753
 58123b43-c080-418a-939a-4bbe9cab4cf1 |    475 |  5.7596511615277
 d751f779-49a7-48dd-b7f5-c4d3c0534a69 |    476 | 5.76032278499204
 df234a59-747e-4d0c-82e3-f1907fe6c7ed |    477 | 5.77495668542639
 9110de45-d9e4-45b2-8258-544144dc9b0d |    478 | 5.88434756080924
 55a06d01-5850-45dc-9b94-b955fbd98772 |    479 |  5.7924089829117
 0a772d14-ebb4-4b76-a1e0-32a48e498a43 |    480 | 5.78056528611048
 8385e4ba-37f1-4344-8729-95b8d6f44d2d |    481 | 5.77957904130802
 d0ec263a-ff29-4fba-94a1-b6ee348244a9 |    482 | 5.75274499235891
 255fec10-a23d-475f-af0e-3a83d4d3ec02 |    483 | 5.75362298282966
 0a28cd57-9d73-4914-9c51-c242698a4772 |    484 |  5.7607642446533
 9b9c84a8-a874-4681-83bf-656b167646de |    485 | 5.75245166213978
 e4fc2e44-0f7e-4be0-bddb-fe5cd39ea13d |    486 | 5.75041942197762
 27336a82-7f95-4ebb-a861-3d8a5d88c2aa |    487 | 5.75891507601369
 b47b9ae3-f396-446c-906c-4d89ea04fff7 |    488 | 5.88447210874328
 6ad9c115-949d-42d6-8a46-656008c825a3 |    489 | 5.78103571630329
 42cecb0a-eb84-43b4-952e-510d158b6a8e |    490 | 5.75353805585017
 db727254-a7fa-4db5-bd92-e27101de7872 |    491 | 5.75952445349014
 e5e7fb4e-f9b9-4f8c-8c3b-89d2c7ab47e4 |    492 |  5.7495711282797
 a0844c84-04e0-4346-a4bb-cc18bb38e8cd |    493 | 5.78074712868405
 9ab12310-ad03-45f8-8ead-73448fac8e08 |    494 | 5.77213069798029
 01cbe301-eb02-42fa-b451-b2c408be5a40 |    495 | 5.75524272567444
 89e38237-13f3-471d-b5d8-f77841004c21 |    496 | 5.76805000632178
 2872e851-53c3-4f2d-a13d-d75261542138 |    497 | 5.76366833126133
 3c8e960b-f5bf-4437-8d9c-c7534fb3d24e |    498 |  5.8321587834892
 2ce50441-a297-4a1d-9a1b-7a0921f429ba |    499 |  5.8317057784993
 a5f51f87-1472-43c8-83e6-5daad23b83d5 |    500 |  5.7602708754995
 6bb1b742-e720-4284-b9f1-ad29af0a0f89 |    501 | 5.76708213336614
 8297578f-b492-4478-a549-d0d9fa97a266 |    502 | 5.76461336253786
 4a0d1f66-02d7-43c7-98c3-103cfc04ce0c |    503 | 5.74942483984686
 96bbb7f1-d329-4d76-9245-2ca7f3d4e15f |    504 |  5.7639170623286
 c80fbbc2-370f-4958-97b7-5986fefe6043 |    505 | 5.78219273942034
 45cb9ec4-5466-493f-b09f-02aa95928754 |    506 | 5.76397516743825
 3056e7ca-f54d-40d8-93c7-29a314f73d39 |    507 | 5.76581215207128
 75a49998-0286-4b6e-898e-07c42068e258 |    508 | 5.86100632583334
 f1f17465-76a7-4a4a-b0c0-61f1e2269d12 |    509 | 5.81120181785111
 59bea1fa-4b6d-47a6-bb64-be989b5a52f7 |    510 | 5.74703998724331
 3cd4863a-09f2-4589-937b-16b0fd8c71cd |    511 |  5.7649999021551
 798b05f6-73b2-40b4-86c8-54c64fdc9806 |    512 | 5.75610455206948
 aae5c235-5ae8-482e-a452-de4bc33e6c0c |    513 | 5.75127292927373
 b0819e7e-f000-4c4d-afa4-168cdd724cb6 |    514 | 5.76905335722773
 97efbb24-64e9-46b1-822b-ee365de70193 |    515 | 5.74621558489819
 19d4755b-1acf-4742-abc3-0a08df1e6641 |    516 | 5.74276359308078
 ebd61867-b0ad-46c4-9bff-c603c3e172b5 |    517 | 5.77107919266632
 f608ad0f-c6fc-409c-99eb-a5d40f573bda |    518 | 5.87704286691226
 9a915a6f-28fe-4e6e-a7e8-240c44f18802 |    519 | 5.79083180172527
 e8f60040-8360-4b30-ac1e-09890f844eed |    520 |  5.7538018518346
 fe334f45-fbcc-4def-8335-d1bab3689128 |    521 |  5.7604682958764
 b3e76e4f-7039-4d22-870e-4bb9ea6dd5de |    522 | 5.73975242486143
 d95872e1-1376-4699-b06e-02d51ce4d617 |    523 | 5.76024633073559
 54d2e3a1-c586-41f9-99a7-565bc2e12c39 |    524 |  5.7437001805854
 208d5827-8a94-4a02-89bc-f9b7788086f6 |    525 |  5.7429104263943
 2140d870-6274-4526-9870-8081d1d8c5e0 |    526 | 5.73567655303398
 70473b13-2569-403b-9ec6-a7762c3f1cfc |    527 | 5.75331288162808
 ecd9657c-f8af-4bab-9812-4249cdf23c01 |    528 | 5.83288567507775
 d515b731-dab2-4aad-bd1e-fc567ef2b6b6 |    529 | 5.80868453867723
 582a3f76-0a55-40ae-b7e5-f700efcc0c36 |    530 | 5.76129469757129
 a57ac93b-eb59-48d9-a7b2-e489f8f5f3a2 |    531 | 5.75874852364992
 6a07ebb4-ecf3-4135-8103-67ca082f6638 |    532 | 5.74126637667076
 628600ab-4703-44e9-ab4c-6a4f58bdc26c |    533 | 5.74023313432126
 07f24b77-70b0-4d1a-af9b-ce1a11348715 |    534 | 5.74020601565033
 7166c754-8f78-41cb-bbe2-ef2af76b72ad |    535 | 5.74648104116142
 02ebd989-b59c-401e-9d99-cca26e84ce61 |    536 | 5.73997166143192
 33119899-a883-4fb4-b48a-bd4afe7cb303 |    537 | 5.75667641940636
 9ff4b22e-f7cc-4c7b-b845-14f34a853c73 |    538 | 5.82408392064511
 51530884-27e3-45c4-8730-af149e808c46 |    539 | 5.78615841904589
 4f4a6bd3-7e67-4bd3-bb4c-61ead7efc848 |    540 | 5.72447612704574
 44a2d69e-6d4f-4a4c-9415-3bcde2e5312f |    541 | 5.72240557804043
 39da5cb2-566c-4641-8531-f4fd21b2815b |    542 | 5.71660960128774
 e9de05a7-f5e0-4dfc-8aa6-c431f4a5107e |    543 | 5.73651665320806
 5c89c911-9b0a-49af-ac0d-4938e2251b36 |    544 | 5.74022004097828
 6a98c067-9087-4e2a-bc6e-72b5b28f0d92 |    545 | 5.72971003924972
 d1479f29-e45d-44bd-9abe-b37fabbb0e3d |    546 | 5.71960253473183
 b78df16e-2b92-4dcd-b2bb-fb126cf46cca |    547 | 5.73998763033527
 3db9bba2-d679-4a79-8e46-5ba5059033b3 |    548 | 5.82373116805159
 889d5795-0792-4ca9-a03a-2019cb0635be |    549 | 5.76756912077129
 9ca0ae89-f3a9-4f52-8b15-0aae82b1f8d9 |    550 | 5.72341202524387
 118f3162-16b3-408b-8110-70feec0c5e54 |    551 | 5.73937196096811
 22406f0f-a425-4e2e-9dd3-f9f4aad47052 |    552 | 5.73789405272736
 a0c71bcd-118d-4bb3-a45a-dbe5a233450a |    553 | 5.74996564336965
 4f2b2fd1-f81b-43f8-86ec-550fc085a92f |    554 | 5.73354023183926
 2a4ba71e-b19e-4f99-8cf7-14270b5c1809 |    555 | 5.73955280738663
 e43c3f1c-2e40-40d2-8cc8-ff1c84535ce1 |    556 |  5.7312696156398
 6b04ce68-5a70-4f52-ad71-fd0d3d214c00 |    557 | 5.72780304416782
 b8a3d0e3-7e6a-41c7-8c9f-fac334bed7b0 |    558 | 5.84843236648311
 a4b43e79-40fa-4aae-a159-10ccfe619e65 |    559 | 5.77583057069043
 2873eb1f-d01b-4196-b536-8da23fe2962a |    560 | 5.74951501801393
 46320e01-1b8c-43c8-bb7b-826b4888fc8b |    561 | 5.73285942950018
 e907750c-93a5-46e9-b37c-ac2b9fb0b6ff |    562 | 5.74971199648434
 cad4192f-3480-4e5d-88e6-a0998514150b |    563 | 5.72449103969954
 3091e688-dcfa-4a7d-8b0f-69b76a3f1911 |    564 | 5.74979851631386
 74c6ea50-4b61-4516-9dca-ba511ada3bdb |    565 | 5.73936875632981
 f4dc1cc4-2b93-44a7-8061-86d20d6e4758 |    566 | 5.73669653323918
 7dd0ae48-6df4-469c-869a-72b2d2962532 |    567 | 5.74313749430304
 c9ba6909-859b-4ac3-b553-ffeae24996ae |    568 | 5.82348724852585
 c1f6466a-7e41-4e35-b30a-f3c69e844315 |    569 | 5.79655308750794
 e858f4c1-7ec9-4e62-ace6-795c58802963 |    570 |  5.7210718617889
 117b97a2-232b-40fb-a4e1-4dfd16cd4a05 |    571 | 5.71312259366396
 49e4504b-8a34-4231-a2c4-662ce5ce6a71 |    572 | 5.72617709016678
 be672964-ed73-47fd-9c43-dd59d24db361 |    573 | 5.72260291074783
 2d531c02-453f-4276-b769-a0071050bfb3 |    574 | 5.72035965171172
 3c7c5f84-9bb0-4e89-980c-bd96e2f83c4a |    575 | 5.71986031365953
 d7058723-5a37-4cf7-bbee-41453af2c9d1 |    576 |  5.7378230569597
 18116db4-d040-4ead-9f0e-c8811406766b |    577 |   5.743986677394
 e3d647ba-26a8-4f22-9f97-b545505abe6a |    578 |  5.8256891973916
 0604362e-067a-4f6d-b366-3b59109a1c49 |    579 | 5.78389268846971
 bf2d940a-34c0-4461-add4-086cb6cdbb6e |    580 | 5.75419533671556
 be91e1f7-7005-4775-8b3f-3ab015f3efd0 |    581 |  5.7199663912528
 4a617275-542d-4fac-9d1a-c6d582b6cf29 |    582 | 5.70274008981402
 69909245-afff-45f8-952f-423ff8ff077d |    583 | 5.71764735306521
 fc51f822-603f-48f0-8870-8cc2dc6e027b |    584 | 5.70008102150688
 04f24567-62f2-4f05-be48-e10320f4c289 |    585 | 5.71102456611992
 86ca9337-221b-47cb-a60d-39067b824c67 |    586 | 5.70882675667095
 2eed0183-a0c8-4fd7-b73b-24b0fd144b04 |    587 | 5.72598988865151
 2c5ec281-2ef5-4460-aed5-572a8d7ec998 |    588 | 5.83624510451955
 1e6b782c-1ff5-4576-b0ef-69b89b43802b |    589 | 5.77520107793062
 5ab73d82-8a0d-431b-b21c-ea33b048c870 |    590 | 5.72838292548338
 55bfb906-40e2-45ba-9a76-2f2b4b53dfc7 |    591 | 5.71177622311666
 2d5e433b-36ab-45d3-9f0e-f4746119c202 |    592 | 5.71820721680659
 5a054d37-3d5e-49ea-a73f-d3668a5d1233 |    593 | 5.71511485638564
 7377721e-3ca8-4512-a0f3-7f86098b31dc |    594 | 5.72470561485015
 0a25d795-a7b4-48ea-a0e6-47333d5d533c |    595 | 5.71411751969148
 8918372a-c5ee-45d3-9b3a-ec0dbb1edd61 |    596 | 5.70866405913645
 bb0e883b-b3a0-492c-b78a-5a485a9a3454 |    597 | 5.71816793537901
 a67c469c-672e-4175-9427-d40c72a31766 |    598 | 5.79085262959957
 0f15a50a-5478-4c8e-a67b-7720734edb0f |    599 | 5.78771434207494
 f811ee30-76cc-4d4b-bc16-9956a692d979 |    600 | 5.71259607263434
 42e80459-8056-4228-be02-d39df5317628 |    601 | 5.73960457234633
 4716a9aa-3699-411d-a002-f2da55933655 |    602 | 5.71569292046509
 35268b0b-c85e-4ba4-9dc6-9c6622d1be44 |    603 | 5.71204268240494
 5e74da74-58a7-4a49-b54a-48649b208e5d |    604 | 5.70708989858495
 3c4e907d-4177-43e4-9c54-25b6072fbbc9 |    605 | 5.71100646210666
 da25e1da-0e6f-4dd8-82c2-fa1c18fddfa2 |    606 | 5.71135980629302
 5148d2d4-a32c-4c19-a010-3df5d76fbb82 |    607 | 5.71342941329525
 f34c1ff3-f00e-48ee-adc6-0221c91db5ad |    608 | 5.82550066209504
 16569e7e-9aa4-4e3a-aca9-39352b1f69b8 |    609 | 5.74898345977617
 2c496a50-3352-439d-b54e-24596805f95a |    610 | 5.70594950308547
 3cdcc288-b4a9-4f28-bfe1-8216a33e58ac |    611 | 5.72947350252858
 c2d5dd0d-9baf-465e-acbc-88caf20cde41 |    612 | 5.73040730644977
 eb4d8871-dab7-450e-bc97-a32585c86631 |    613 |   5.700669419829
 a1eda206-e696-44b0-8692-613cc3a34cd0 |    614 | 5.69987239071371
 aee3fe27-507c-4a30-af1c-fb769adc1762 |    615 | 5.69090522937762
 98e694f8-e2a7-46a3-9911-1441a336d4f4 |    616 | 5.70886541775087
 e1d1f5f9-f371-444a-8859-4e8896aa00c2 |    617 |   5.720190337044
 40151fcc-5375-4fcf-a27a-f6c5578421f8 |    618 | 5.81858731186135
 2d53ab87-c923-466d-b6e6-ae0f03cd4604 |    619 | 5.73621219078951
 dc4cb942-b282-49fe-93bf-9940ca9d4c13 |    620 | 5.71415437209826
 230fc466-e2a8-4eab-8b03-bd3c74a8194b |    621 | 5.71732595221431
 823b6286-2398-460e-8df3-37a6d903be32 |    622 | 5.70091190398694
 fe2348f3-9819-4ec1-9a51-d64da64c1c4f |    623 | 5.70098151966566
 5ea9a8a6-7ade-4361-9e6d-35991e063013 |    624 | 5.70295840643556
 41c09a1a-c451-44dd-95af-cd5e33af106e |    625 | 5.67744820903016
 7921b991-7e76-432a-99d4-232885dc700d |    626 | 5.72599223166564
 7649e33a-8f40-4756-9391-2fc7b2e24715 |    627 | 5.72303340692902
 d668c311-98e7-4cf3-9479-17466d4651e1 |    628 | 5.81420554680118
 48c74592-d6d1-434e-afd9-ab5b300bfac7 |    629 | 5.74067984369094
 2411b9e8-37a0-4ee8-9de2-52a285c6f896 |    630 | 5.69905680108321
 4554ed3e-9ee7-4b12-abf1-21e750b89d1e |    631 | 5.70768602101351
 d7d58171-8c07-4bff-badc-8de0f404bf41 |    632 | 5.71939388853104
 6fcbb440-86b2-4319-8a87-ee0aab9ae86a |    633 | 5.70638800596696
 db7ddb10-b306-47d4-8482-f50dac6e98e0 |    634 | 5.73521602004482
 e30c29bf-045b-45e6-b313-071f816fb26b |    635 | 5.71159787125483
 7604abe7-6141-4265-a2ec-a210bb6b6bed |    636 | 5.69716563555038
 343b2c1c-2125-4865-a66e-7b7a9cb7272d |    637 | 5.71384474174836
 67e88a6e-ab87-454d-a65b-0af5230810a6 |    638 | 5.80007300251965
 3daded41-d9cf-4764-9467-c0a069b83b7d |    639 | 5.74041910692372
 77bdda72-4ea5-43de-a35e-5d3c40a8b151 |    640 | 5.68626463305549
 1bc87313-87f7-4e1e-a845-a7f1b311c1c2 |    641 | 5.71159705795499
 b4bdb437-0872-4707-9160-50917157b30e |    642 | 5.67911394022284
 bf7c11d7-35b2-4e86-9d61-93a5d0ab831d |    643 | 5.68893478259557
 0bb45af0-fd9b-4510-8e31-4a714d38a7d0 |    644 | 5.66653265463123
 0fe1a59e-e40a-4b8e-875c-24101303478c |    645 | 5.66840155349283
 8c1941fa-10be-48fe-a032-149115068cd9 |    646 | 5.67112849157579
 20edfc12-fc50-4f0b-8b5d-ef266acb8905 |    647 | 5.68690934814882
 db3ebeea-5cba-48ad-b2ec-ba7b5e71ca26 |    648 | 5.78633027732043
 04be344f-2b91-45c2-9f69-f96e27d4b237 |    649 | 5.72292415728831
 9b805e1d-9f0c-455e-9dee-949825c48037 |    650 | 5.71108922941703
 4fefbd25-b57e-4cec-8387-7b566f03aae0 |    651 | 5.68479870443363
 bcce71d3-36a1-453d-86c1-a95c72f4a0f2 |    652 | 5.71145425425602
 819144f5-ab05-4b44-8f17-cca76e273123 |    653 | 5.69657349407953
 a60eb930-f582-4e8f-bf10-e91902672933 |    654 | 5.70604251431395
 d2901229-c3a1-4869-8ad8-db031e864c59 |    655 | 5.70440111428074
 a72456a1-7410-4377-8578-faf8ed0a902f |    656 | 5.69272838792641
 5fb71423-b684-4465-9d1f-930e634af2f2 |    657 | 5.71362394479055
 6f525c05-3c77-47c1-8112-89c7aa55c6e3 |    658 | 5.81834227259131
 17ac9223-92c0-4096-8e8c-a68e85bc0d05 |    659 | 5.76820789379486
 d86fabf8-156a-4154-af81-987855cfa31d |    660 | 5.70984760214473
 97ef3737-65f4-41de-97b3-86c98b197791 |    661 | 5.69045973569643
 261c3fe4-1101-439f-9fb6-1c7dc277e6b8 |    662 | 5.70539682470172
 ffc50e1f-81d7-4640-895b-f6884f2abed7 |    663 | 5.70362965270551
 9826d617-af96-43ee-9299-2b187c7550ae |    664 | 5.72178190653051
 9f287ee0-b770-4c83-b1e0-00f5d6a5d055 |    665 | 5.71011919829809
 b0284e86-ea44-4c39-9ab7-24e9bdfccb63 |    666 | 5.71634127023278
 de87a69f-458e-4013-b3d8-69671d43e81d |    667 | 5.73474632443465
 34014a95-1e84-4444-aa9a-d78fc433c94d |    668 | 5.82511608992363
 9310dcd3-5494-4ee2-9ec8-e51435a60964 |    669 | 5.78405908427452
